variant,skill,lambda,seed,team_acc,overreliance,calib_error,harmful_flip,beneficial_flip,final_trust,skill_name
continuous,0.55,0.45,16,0.9122807017543859,0.017543859649122806,0.05226453424430333,0.013157894736842105,0.0043859649122807015,0.9996329552969349,low
continuous,0.55,0.45,17,0.868421052631579,0.017543859649122806,0.05086640065252446,0.017543859649122806,0.021929824561403508,0.998234821705156,low
continuous,0.55,0.45,18,0.9122807017543859,0.013157894736842105,0.05769484126377156,0.017543859649122806,0.013157894736842105,0.88967357978886,low
continuous,0.55,0.45,19,0.9385964912280702,0.0043859649122807015,0.05226454965244354,0.008771929824561403,0.017543859649122806,0.9996329707050751,low
continuous,0.55,0.45,20,0.9210526315789473,0.017543859649122806,0.05226381261540891,0.0043859649122807015,0.021929824561403508,0.9996322336680404,low
continuous,0.55,0.45,21,0.8991228070175439,0.013157894736842105,0.13375366743877481,0.008771929824561403,0.0043859649122807015,0.8136147536138567,low
continuous,0.55,0.45,22,0.9122807017543859,0.013157894736842105,0.04112688254340091,0.013157894736842105,0.017543859649122806,0.9884953035960324,low
continuous,0.55,0.45,23,0.8859649122807017,0.008771929824561403,0.18450409486205477,0.02631578947368421,0.008771929824561403,0.7628643261905768,low
continuous,0.55,0.45,24,0.8991228070175439,0.02631578947368421,0.06493016289211662,0.021929824561403508,0.021929824561403508,0.8824382581605149,low
continuous,0.55,0.45,25,0.9122807017543859,0.017543859649122806,0.03988079220444318,0.021929824561403508,0.008771929824561403,0.9872492132570747,low
continuous,0.55,0.45,26,0.8947368421052632,0.03070175438596491,0.05220314104573387,0.017543859649122806,0.013157894736842105,0.9995715620983654,low
continuous,0.55,0.45,27,0.8859649122807017,0.013157894736842105,0.05256988977794652,0.008771929824561403,0.008771929824561403,0.999938310830578,low
continuous,0.55,0.45,28,0.9385964912280702,0.008771929824561403,0.06498439695160096,0.017543859649122806,0.017543859649122806,0.8823840241010306,low
continuous,0.55,0.45,29,0.8903508771929824,0.03070175438596491,0.05096396766390532,0.0043859649122807015,0.013157894736842105,0.9983323887165368,low
continuous,0.55,0.5,0,0.8771929824561403,0.008771929824561403,0.1169468171972522,0.07017543859649122,0.021929824561403508,0.8304216038553793,low
continuous,0.55,0.5,1,0.8596491228070176,0.013157894736842105,0.1658899558284147,0.06578947368421052,0.017543859649122806,0.7814784652242168,low
continuous,0.55,0.5,2,0.8245614035087719,0.017543859649122806,0.0014909082786119798,0.05701754385964912,0.0,0.9458775127740195,low
continuous,0.55,0.5,3,0.8464912280701754,0.0043859649122807015,0.22925998440032236,0.05701754385964912,0.013157894736842105,0.7181084366523092,low
continuous,0.55,0.5,4,0.8377192982456141,0.0043859649122807015,0.032743781976896535,0.06578947368421052,0.02631578947368421,0.9801122030295281,low
continuous,0.55,0.5,5,0.9210526315789473,0.013157894736842105,0.030870550736332603,0.021929824561403508,0.013157894736842105,0.9782389717889641,low
continuous,0.55,0.5,6,0.8640350877192983,0.0043859649122807015,0.08175867287511973,0.05263157894736842,0.03070175438596491,0.8656097481775118,low
continuous,0.55,0.5,7,0.8771929824561403,0.008771929824561403,0.009482306062354007,0.06140350877192982,0.013157894736842105,0.9568507271149855,low
continuous,0.55,0.5,8,0.8377192982456141,0.008771929824561403,0.028873595013529152,0.07894736842105263,0.013157894736842105,0.9184948260391024,low
continuous,0.55,0.5,9,0.8596491228070176,0.013157894736842105,0.04881659729052745,0.043859649122807015,0.008771929824561403,0.996185018343159,low
continuous,0.55,0.5,10,0.8859649122807017,0.008771929824561403,0.022556094797059,0.043859649122807015,0.013157894736842105,0.9699245158496905,low
continuous,0.55,0.5,11,0.8508771929824561,0.0043859649122807015,0.06304867987035345,0.07017543859649122,0.017543859649122806,0.8843197411822781,low
continuous,0.55,0.5,12,0.8245614035087719,0.017543859649122806,0.0868105479198229,0.06140350877192982,0.008771929824561403,0.8605578731328086,low
continuous,0.55,0.5,13,0.8771929824561403,0.0043859649122807015,0.03653588300262167,0.043859649122807015,0.008771929824561403,0.9839043040552532,low
continuous,0.55,0.5,14,0.7982456140350878,0.0043859649122807015,0.4169429432983549,0.07017543859649122,0.03070175438596491,0.5304254777542766,low
continuous,0.55,0.5,15,0.8508771929824561,0.0043859649122807015,0.10219968357357989,0.05701754385964912,0.008771929824561403,0.8451687374790516,low
continuous,0.55,0.5,16,0.8728070175438597,0.013157894736842105,0.05231950685676612,0.039473684210526314,0.013157894736842105,0.9996879279093976,low
continuous,0.55,0.5,17,0.7894736842105263,0.017543859649122806,0.06527730857257008,0.07456140350877193,0.021929824561403508,0.8820911124800614,low
continuous,0.55,0.5,18,0.8333333333333334,0.0043859649122807015,0.13330321389791666,0.07017543859649122,0.017543859649122806,0.8140652071547149,low
continuous,0.55,0.5,19,0.8289473684210527,0.0043859649122807015,0.08121057680242239,0.06578947368421052,0.017543859649122806,0.8661578442502091,low
continuous,0.55,0.5,20,0.8859649122807017,0.008771929824561403,0.05097040429717181,0.05263157894736842,0.02631578947368421,0.8963980167554597,low
continuous,0.55,0.5,21,0.8289473684210527,0.013157894736842105,0.1348277603623883,0.06578947368421052,0.0043859649122807015,0.8125406606902432,low
continuous,0.55,0.5,22,0.8464912280701754,0.008771929824561403,0.05322018825037833,0.06578947368421052,0.021929824561403508,0.8941482328022532,low
continuous,0.55,0.5,23,0.8552631578947368,0.0043859649122807015,0.26637526948753265,0.06140350877192982,0.013157894736842105,0.6809931515650989,low
continuous,0.55,0.5,24,0.8508771929824561,0.021929824561403508,0.16959769874023622,0.06578947368421052,0.021929824561403508,0.7777707223123953,low
continuous,0.55,0.5,25,0.8640350877192983,0.013157894736842105,0.037192535044096586,0.05701754385964912,0.013157894736842105,0.9845609560967281,low
continuous,0.55,0.5,26,0.8552631578947368,0.017543859649122806,0.09926526621777831,0.07894736842105263,0.02631578947368421,0.8481031548348532,low
continuous,0.55,0.5,27,0.8333333333333334,0.008771929824561403,0.13389050065610342,0.05701754385964912,0.013157894736842105,0.8134779203965281,low
continuous,0.55,0.5,28,0.8421052631578947,0.008771929824561403,0.0650885905941816,0.06578947368421052,0.017543859649122806,0.8822798304584499,low
continuous,0.55,0.5,29,0.8640350877192983,0.02631578947368421,0.015803368544264562,0.03508771929824561,0.017543859649122806,0.931565052508367,low
continuous,0.55,0.55,0,0.7894736842105263,0.008771929824561403,0.1969156006951156,0.14473684210526316,0.021929824561403508,0.7504528203575159,low
continuous,0.55,0.55,1,0.793859649122807,0.008771929824561403,0.20983730720678617,0.11403508771929824,0.021929824561403508,0.7375311138458454,low
continuous,0.55,0.55,2,0.7105263157894737,0.013157894736842105,0.08351655756219667,0.14035087719298245,0.0043859649122807015,0.8638518634904349,low
continuous,0.55,0.55,3,0.7807017543859649,0.0,0.34306540907339356,0.11842105263157894,0.017543859649122806,0.604303011979238,low
continuous,0.55,0.55,4,0.793859649122807,0.0043859649122807015,0.07574186109277992,0.12280701754385964,0.02631578947368421,0.8716265599598516,low
continuous,0.55,0.55,5,0.8377192982456141,0.0,0.16659988837139994,0.10526315789473684,0.02631578947368421,0.7807685326812316,low
continuous,0.55,0.55,6,0.7456140350877193,0.0043859649122807015,0.10697528134581624,0.12719298245614036,0.03070175438596491,0.8403931397068153,low
continuous,0.55,0.55,7,0.7894736842105263,0.0043859649122807015,0.17214449820676592,0.13157894736842105,0.017543859649122806,0.7752239228458656,low
continuous,0.55,0.55,8,0.75,0.0043859649122807015,0.37337588768041297,0.13596491228070176,0.021929824561403508,0.5739925333722186,low
continuous,0.55,0.55,9,0.7719298245614035,0.0,0.03617456566507826,0.11403508771929824,0.021929824561403508,0.9835429867177098,low
continuous,0.55,0.55,10,0.8377192982456141,0.0043859649122807015,0.28032527056152634,0.08333333333333333,0.02631578947368421,0.6670431504911052,low
continuous,0.55,0.55,11,0.8201754385964912,0.0043859649122807015,0.11135971377724341,0.10964912280701754,0.017543859649122806,0.8360087072753881,low
continuous,0.55,0.55,12,0.7631578947368421,0.008771929824561403,0.0868297277779414,0.12719298245614036,0.017543859649122806,0.8605386932746901,low
continuous,0.55,0.55,13,0.7894736842105263,0.0,0.014687997790064689,0.11842105263157894,0.017543859649122806,0.9620564188426962,low
continuous,0.55,0.55,14,0.7236842105263158,0.0043859649122807015,0.434456921856481,0.14473684210526316,0.03070175438596491,0.5129114991961505,low
continuous,0.55,0.55,15,0.7280701754385965,0.0043859649122807015,0.29123991329847854,0.13596491228070176,0.008771929824561403,0.656128507754153,low
continuous,0.55,0.55,16,0.7982456140350878,0.008771929824561403,0.004269188163369186,0.09210526315789473,0.017543859649122806,0.9430992328892623,low
continuous,0.55,0.55,17,0.7631578947368421,0.013157894736842105,0.06885992759728932,0.11403508771929824,0.02631578947368421,0.8785084934553422,low
continuous,0.55,0.55,18,0.7543859649122807,0.0043859649122807015,0.13650278381418246,0.12280701754385964,0.017543859649122806,0.8108656372384491,low
continuous,0.55,0.55,19,0.7675438596491229,0.0043859649122807015,0.09662635137289965,0.14035087719298245,0.017543859649122806,0.8507420696797319,low
continuous,0.55,0.55,20,0.7456140350877193,0.0043859649122807015,0.277624673492076,0.14473684210526316,0.03070175438596491,0.6697437475605555,low
continuous,0.55,0.55,21,0.7631578947368421,0.0043859649122807015,0.15502409483719648,0.14035087719298245,0.008771929824561403,0.792344326215435,low
continuous,0.55,0.55,22,0.7982456140350878,0.008771929824561403,0.07066066737833276,0.12280701754385964,0.021929824561403508,0.8767077536742988,low
continuous,0.55,0.55,23,0.793859649122807,0.0043859649122807015,0.3241635875027321,0.11842105263157894,0.013157894736842105,0.6232048335498994,low
continuous,0.55,0.55,24,0.8026315789473685,0.013157894736842105,0.22258472500806203,0.11842105263157894,0.02631578947368421,0.7247836960445695,low
continuous,0.55,0.55,25,0.8201754385964912,0.013157894736842105,0.036456643537635225,0.09649122807017543,0.013157894736842105,0.9838250645902668,low
continuous,0.55,0.55,26,0.7850877192982456,0.017543859649122806,0.17198471395370107,0.14912280701754385,0.02631578947368421,0.7753837070989305,low
continuous,0.55,0.55,27,0.7149122807017544,0.008771929824561403,0.17932468557966152,0.15350877192982457,0.017543859649122806,0.76804373547297,low
continuous,0.55,0.55,28,0.7368421052631579,0.008771929824561403,0.14385419406853406,0.12719298245614036,0.017543859649122806,0.8035142269840975,low
continuous,0.55,0.55,29,0.8201754385964912,0.017543859649122806,0.07765287051711411,0.09649122807017543,0.02631578947368421,0.8697155505355174,low
continuous,0.55,0.6,0,0.6929824561403509,0.0043859649122807015,0.1970460516588156,0.21052631578947367,0.02631578947368421,0.7503223693938159,low
continuous,0.55,0.6,1,0.7280701754385965,0.0043859649122807015,0.231317088690547,0.19298245614035087,0.02631578947368421,0.7160513323620845,low
continuous,0.55,0.6,2,0.6578947368421053,0.008771929824561403,0.08440759417001376,0.21052631578947367,0.0043859649122807015,0.8629608268826178,low
continuous,0.55,0.6,3,0.7280701754385965,0.0,0.35984390829198665,0.18421052631578946,0.017543859649122806,0.5875245127606449,low
continuous,0.55,0.6,4,0.6973684210526315,0.0,0.22729246446471552,0.18859649122807018,0.03070175438596491,0.720075956587916,low
continuous,0.55,0.6,5,0.7543859649122807,0.0,0.199847829766998,0.18859649122807018,0.02631578947368421,0.7475205912856335,low
continuous,0.55,0.6,6,0.6842105263157895,0.0043859649122807015,0.1284295394429601,0.2149122807017544,0.03070175438596491,0.8189388816096714,low
continuous,0.55,0.6,7,0.6842105263157895,0.0043859649122807015,0.2715810510844431,0.20614035087719298,0.017543859649122806,0.6757873699681884,low
continuous,0.55,0.6,8,0.7017543859649122,0.0043859649122807015,0.47914995319327214,0.19736842105263158,0.021929824561403508,0.4682184678593594,low
continuous,0.55,0.6,9,0.7149122807017544,0.0,0.027973263635074908,0.17982456140350878,0.021929824561403508,0.9753416846877064,low
continuous,0.55,0.6,10,0.7543859649122807,0.0043859649122807015,0.29366613944902786,0.14912280701754385,0.02631578947368421,0.6537022816036037,low
continuous,0.55,0.6,11,0.7543859649122807,0.0,0.11164999047656232,0.17543859649122806,0.021929824561403508,0.8357184305760692,low
continuous,0.55,0.6,12,0.6842105263157895,0.0043859649122807015,0.13172440220858128,0.21052631578947367,0.021929824561403508,0.8156440188440502,low
continuous,0.55,0.6,13,0.7105263157894737,0.0,0.007268800523519747,0.19298245614035087,0.017543859649122806,0.9546372215761513,low
continuous,0.55,0.6,14,0.6666666666666666,0.0043859649122807015,0.4394007851400986,0.21052631578947367,0.03070175438596491,0.5079676359125329,low
continuous,0.55,0.6,15,0.6578947368421053,0.0043859649122807015,0.37967174818261074,0.21052631578947367,0.013157894736842105,0.5676966728700208,low
continuous,0.55,0.6,16,0.7368421052631579,0.0,0.004323210036304315,0.14473684210526316,0.021929824561403508,0.9430452110163272,low
continuous,0.55,0.6,17,0.75,0.013157894736842105,0.08428516832240562,0.14912280701754385,0.02631578947368421,0.8630832527302259,low
continuous,0.55,0.6,18,0.7149122807017544,0.0,0.16063397421625258,0.16228070175438597,0.021929824561403508,0.7867344468363789,low
continuous,0.55,0.6,19,0.7236842105263158,0.0043859649122807015,0.09779967252280264,0.18859649122807018,0.017543859649122806,0.8495687485298289,low
continuous,0.55,0.6,20,0.7149122807017544,0.0043859649122807015,0.2887625168789645,0.19736842105263158,0.03070175438596491,0.658605904173667,low
continuous,0.55,0.6,21,0.6929824561403509,0.0043859649122807015,0.26289653220583575,0.2236842105263158,0.008771929824561403,0.6844718888467958,low
continuous,0.55,0.6,22,0.7456140350877193,0.0043859649122807015,0.07106417095286965,0.18859649122807018,0.02631578947368421,0.8763042500997619,low
continuous,0.55,0.6,23,0.6929824561403509,0.0043859649122807015,0.4022260135540676,0.19736842105263158,0.013157894736842105,0.5451424074985639,low
continuous,0.55,0.6,24,0.7149122807017544,0.008771929824561403,0.34411967315780245,0.21052631578947367,0.03070175438596491,0.6032487478948291,low
continuous,0.55,0.6,25,0.7368421052631579,0.008771929824561403,0.07295344966417527,0.16228070175438597,0.021929824561403508,0.8744149713884563,low
continuous,0.55,0.6,26,0.7017543859649122,0.017543859649122806,0.26843359960499014,0.21929824561403508,0.02631578947368421,0.6789348214476414,low
continuous,0.55,0.6,27,0.6359649122807017,0.008771929824561403,0.44284607323029057,0.2324561403508772,0.017543859649122806,0.504522347822341,low
continuous,0.55,0.6,28,0.6798245614035088,0.0043859649122807015,0.15982044158217246,0.20175438596491227,0.021929824561403508,0.7875479794704591,low
continuous,0.55,0.6,29,0.7149122807017544,0.013157894736842105,0.12603481203640932,0.19736842105263158,0.03070175438596491,0.8213336090162222,low
continuous,0.55,0.7,0,0.5789473684210527,0.0,0.32063142024528035,0.33771929824561403,0.02631578947368421,0.6267370008073512,low
continuous,0.55,0.7,1,0.6359649122807017,0.0,0.2317305491866143,0.32894736842105265,0.03508771929824561,0.7156378718660172,low
continuous,0.55,0.7,2,0.6271929824561403,0.0,0.22570808475954907,0.2982456140350877,0.017543859649122806,0.7216603362930825,low
continuous,0.55,0.7,3,0.5833333333333334,0.0,0.3912021289024026,0.3508771929824561,0.017543859649122806,0.556166292150229,low
continuous,0.55,0.7,4,0.5789473684210527,0.0,0.31140732177653496,0.35526315789473684,0.03070175438596491,0.6359610992760966,low
continuous,0.55,0.7,5,0.6885964912280702,0.0,0.2008211115336952,0.2719298245614035,0.03070175438596491,0.7465473095189363,low
continuous,0.55,0.7,6,0.5789473684210527,0.0,0.22399217238212554,0.32456140350877194,0.03508771929824561,0.723376248670506,low
continuous,0.55,0.7,7,0.5833333333333334,0.0043859649122807015,0.5914146509635352,0.32894736842105265,0.017543859649122806,0.3559537700890963,low
continuous,0.55,0.7,8,0.6403508771929824,0.0043859649122807015,0.5314464754357702,0.30701754385964913,0.021929824561403508,0.41592194561686135,low
continuous,0.55,0.7,9,0.5877192982456141,0.0,0.05037269088688323,0.3201754385964912,0.021929824561403508,0.8969957301657483,low
continuous,0.55,0.7,10,0.6885964912280702,0.0,0.30541628932742637,0.25,0.03070175438596491,0.6419521317252052,low
continuous,0.55,0.7,11,0.6622807017543859,0.0,0.11323226382044738,0.2894736842105263,0.021929824561403508,0.8341361572321841,low
continuous,0.55,0.7,12,0.6140350877192983,0.0,0.5177465422152048,0.30701754385964913,0.02631578947368421,0.4296218788374267,low
continuous,0.55,0.7,13,0.631578947368421,0.0,0.007233720083859918,0.3026315789473684,0.017543859649122806,0.9546021411364914,low
continuous,0.55,0.7,14,0.5789473684210527,0.0,0.43934771551730256,0.35526315789473684,0.03508771929824561,0.508020705535329,low
continuous,0.55,0.7,15,0.5789473684210527,0.0043859649122807015,0.4581101293791326,0.3333333333333333,0.017543859649122806,0.48925829167349894,low
continuous,0.55,0.7,16,0.6666666666666666,0.0,0.11014932085211926,0.2543859649122807,0.02631578947368421,0.8372191002005123,low
continuous,0.55,0.7,17,0.6491228070175439,0.008771929824561403,0.08488326677590097,0.2807017543859649,0.03070175438596491,0.8624851542767306,low
continuous,0.55,0.7,18,0.6447368421052632,0.0,0.2527399416510193,0.2807017543859649,0.02631578947368421,0.6946284794016122,low
continuous,0.55,0.7,19,0.6403508771929824,0.0,0.2402577913262608,0.30701754385964913,0.021929824561403508,0.7071106297263707,low
continuous,0.55,0.7,20,0.631578947368421,0.0,0.48087019975578876,0.32894736842105265,0.03508771929824561,0.46649822129684276,low
continuous,0.55,0.7,21,0.5921052631578947,0.0,0.29439514548828716,0.32894736842105265,0.013157894736842105,0.6529732755643444,low
continuous,0.55,0.7,22,0.6710526315789473,0.0043859649122807015,0.12768190654427147,0.27631578947368424,0.02631578947368421,0.81968651450836,low
continuous,0.55,0.7,23,0.631578947368421,0.0,0.4047507633882568,0.3026315789473684,0.017543859649122806,0.5426176576643748,low
continuous,0.55,0.7,24,0.5964912280701754,0.0043859649122807015,0.4927889567892381,0.3333333333333333,0.043859649122807015,0.4545794642633934,low
continuous,0.55,0.7,25,0.6666666666666666,0.0,0.3885151436420069,0.2807017543859649,0.03508771929824561,0.5588532774106246,low
continuous,0.55,0.7,26,0.6140350877192983,0.008771929824561403,0.3579934512487978,0.34210526315789475,0.03508771929824561,0.5893749698038337,low
continuous,0.55,0.7,27,0.5482456140350878,0.0043859649122807015,0.5130219063653233,0.36403508771929827,0.021929824561403508,0.4343465146873082,low
continuous,0.55,0.7,28,0.5745614035087719,0.0,0.19920868189863294,0.3333333333333333,0.03070175438596491,0.7481597391539986,low
continuous,0.55,0.7,29,0.6622807017543859,0.008771929824561403,0.12880439971425361,0.2807017543859649,0.03508771929824561,0.8185640213383779,low
continuous,0.55,0.85,0,0.5131578947368421,0.0,0.3256400517773256,0.45614035087719296,0.03070175438596491,0.621728369275306,low
continuous,0.55,0.85,1,0.5701754385964912,0.0,0.26506767271957277,0.41228070175438597,0.03508771929824561,0.6823007483330588,low
continuous,0.55,0.85,2,0.5526315789473685,0.0,0.4796888107020739,0.39473684210526316,0.021929824561403508,0.4676796103505576,low
continuous,0.55,0.85,3,0.5350877192982456,0.0,0.39146761291079046,0.4166666666666667,0.017543859649122806,0.5559008081418411,low
continuous,0.55,0.85,4,0.5087719298245614,0.0,0.4875586694253761,0.45614035087719296,0.03070175438596491,0.4598097516272554,low
continuous,0.55,0.85,5,0.6096491228070176,0.0,0.36920503532339544,0.36403508771929827,0.03070175438596491,0.5781633857292361,low
continuous,0.55,0.85,6,0.5307017543859649,0.0,0.26486703702175507,0.42543859649122806,0.03508771929824561,0.6825013840308765,low
continuous,0.55,0.85,7,0.5350877192982456,0.0,0.6668973193879348,0.42543859649122806,0.021929824561403508,0.28047110166469663,low
continuous,0.55,0.85,8,0.5921052631578947,0.0,0.5880191113906282,0.37280701754385964,0.02631578947368421,0.3593493096620033,low
continuous,0.55,0.85,9,0.5394736842105263,0.0,0.2964774997552736,0.42105263157894735,0.021929824561403508,0.6508909212973579,low
continuous,0.55,0.85,10,0.631578947368421,0.0,0.3076752846096966,0.32456140350877194,0.03070175438596491,0.6396931364429349,low
continuous,0.55,0.85,11,0.6271929824561403,0.0,0.11739618332535384,0.33771929824561403,0.021929824561403508,0.8299722377272777,low
continuous,0.55,0.85,12,0.5482456140350878,0.0,0.6791684645002938,0.40789473684210525,0.02631578947368421,0.26819995655233775,low
continuous,0.55,0.85,13,0.5789473684210527,0.0,0.007156703000720133,0.37280701754385964,0.017543859649122806,0.9545251240533517,low
continuous,0.55,0.85,14,0.5526315789473685,0.0,0.44042870373402776,0.42105263157894735,0.03508771929824561,0.5069397173186038,low
continuous,0.55,0.85,15,0.543859649122807,0.0,0.46168125810725547,0.4166666666666667,0.021929824561403508,0.48568716294537606,low
continuous,0.55,0.85,16,0.6140350877192983,0.0,0.11146768356718306,0.3508771929824561,0.03070175438596491,0.8359007374854485,low
continuous,0.55,0.85,17,0.6052631578947368,0.0043859649122807015,0.08704609897656668,0.36403508771929827,0.03508771929824561,0.8603223220760648,low
continuous,0.55,0.85,18,0.5570175438596491,0.0,0.45770222385980985,0.40350877192982454,0.02631578947368421,0.4896661971928217,low
continuous,0.55,0.85,19,0.5789473684210527,0.0,0.3914757013852216,0.39035087719298245,0.021929824561403508,0.5558927196674099,low
continuous,0.55,0.85,20,0.5745614035087719,0.0,0.4809442476020094,0.40350877192982454,0.03508771929824561,0.46642417345062215,low
continuous,0.55,0.85,21,0.5701754385964912,0.0,0.2944093714163285,0.39035087719298245,0.017543859649122806,0.652959049636303,low
continuous,0.55,0.85,22,0.6008771929824561,0.0,0.2377938013749582,0.3684210526315789,0.03070175438596491,0.7095746196776733,low
continuous,0.55,0.85,23,0.5482456140350878,0.0,0.42097430298895944,0.41228070175438597,0.017543859649122806,0.5263941180636721,low
continuous,0.55,0.85,24,0.5657894736842105,0.0,0.49249814766524547,0.40789473684210525,0.04824561403508772,0.45487027338738606,low
continuous,0.55,0.85,25,0.6052631578947368,0.0,0.46710320443644643,0.36403508771929827,0.03508771929824561,0.4802652166161851,low
continuous,0.55,0.85,26,0.5833333333333334,0.0043859649122807015,0.3606075408804048,0.40350877192982454,0.039473684210526314,0.5867608801722267,low
continuous,0.55,0.85,27,0.5263157894736842,0.0,0.5263901514815994,0.4298245614035088,0.02631578947368421,0.42097826957103207,low
continuous,0.55,0.85,28,0.49122807017543857,0.0,0.2968642928520705,0.45614035087719296,0.03070175438596491,0.650504128200561,low
continuous,0.55,0.85,29,0.618421052631579,0.0043859649122807015,0.28303121286351685,0.3508771929824561,0.039473684210526314,0.6643372081891147,low
continuous,0.55,1.0,0,0.49122807017543857,0.0,0.3422001241640781,0.4868421052631579,0.03070175438596491,0.6051682968885534,low
continuous,0.55,1.0,1,0.5526315789473685,0.0,0.2653317967558152,0.4298245614035088,0.03508771929824561,0.6820366242968163,low
continuous,0.55,1.0,2,0.543859649122807,0.0,0.4796888107024131,0.42543859649122806,0.021929824561403508,0.46767961035021843,low
continuous,0.55,1.0,3,0.5263157894736842,0.0,0.3914739234237873,0.43859649122807015,0.017543859649122806,0.5558944976288442,low
continuous,0.55,1.0,4,0.49122807017543857,0.0,0.6380849923908691,0.4868421052631579,0.03070175438596491,0.3092834286617624,low
continuous,0.55,1.0,5,0.5877192982456141,0.0,0.3692050447226184,0.39035087719298245,0.03070175438596491,0.5781633763300131,low
continuous,0.55,1.0,6,0.5131578947368421,0.0,0.26486712061325435,0.4692982456140351,0.03508771929824561,0.6825013004393772,low
continuous,0.55,1.0,7,0.5219298245614035,0.0,0.6670357095389617,0.4473684210526316,0.021929824561403508,0.2803327115136698,low
continuous,0.55,1.0,8,0.5701754385964912,0.0,0.5880635587328287,0.40350877192982454,0.02631578947368421,0.3593048623198029,low
continuous,0.55,1.0,9,0.5263157894736842,0.0,0.38859624975551854,0.4473684210526316,0.02631578947368421,0.558772171297113,low
continuous,0.55,1.0,10,0.6140350877192983,0.0,0.30827558445432435,0.36403508771929827,0.03070175438596491,0.6390928365983072,low
continuous,0.55,1.0,11,0.5921052631578947,0.0,0.1728996401519265,0.37719298245614036,0.021929824561403508,0.774468780900705,low
continuous,0.55,1.0,12,0.543859649122807,0.0,0.6791684645002941,0.4298245614035088,0.02631578947368421,0.2681999565523374,low
continuous,0.55,1.0,13,0.5570175438596491,0.0,0.007154321635075345,0.40789473684210525,0.017543859649122806,0.9545227426877069,low
continuous,0.55,1.0,14,0.5482456140350878,0.0,0.4404483885869087,0.4342105263157895,0.03508771929824561,0.5069200324657228,low
continuous,0.55,1.0,15,0.5350877192982456,0.0,0.46168125810738336,0.4342105263157895,0.021929824561403508,0.48568716294524816,low
continuous,0.55,1.0,16,0.5964912280701754,0.0,0.11146773768164131,0.3815789473684211,0.03070175438596491,0.8359006833709902,low
continuous,0.55,1.0,17,0.5877192982456141,0.0,0.08706709306796978,0.3991228070175439,0.039473684210526314,0.8603013279846617,low
continuous,0.55,1.0,18,0.5350877192982456,0.0,0.4609624766684487,0.43859649122807015,0.02631578947368421,0.48640594438418283,low
continuous,0.55,1.0,19,0.5614035087719298,0.0,0.39170111107513816,0.40789473684210525,0.021929824561403508,0.5556673099774934,low
continuous,0.55,1.0,20,0.5657894736842105,0.0,0.48094704762217805,0.42105263157894735,0.039473684210526314,0.4664213734304535,low
continuous,0.55,1.0,21,0.5482456140350878,0.0,0.2974444292480669,0.4166666666666667,0.017543859649122806,0.6499239918045646,low
continuous,0.55,1.0,22,0.5789473684210527,0.0,0.23779400936445672,0.3991228070175439,0.03070175438596491,0.7095744116881748,low
continuous,0.55,1.0,23,0.5307017543859649,0.0,0.42098303726324926,0.4342105263157895,0.017543859649122806,0.5263853837893823,low
continuous,0.55,1.0,24,0.5526315789473685,0.0,0.49249814823612575,0.44298245614035087,0.04824561403508772,0.45487027281650577,low
continuous,0.55,1.0,25,0.5789473684210527,0.0,0.4922167803185882,0.40350877192982454,0.03508771929824561,0.45515164073404335,low
continuous,0.55,1.0,26,0.5701754385964912,0.0,0.3611282709514506,0.42105263157894735,0.043859649122807015,0.5862401501011809,low
continuous,0.55,1.0,27,0.5,0.0,0.5276328368434682,0.47368421052631576,0.02631578947368421,0.4197355842091634,low
continuous,0.55,1.0,28,0.4780701754385965,0.0,0.3122797672311811,0.5,0.03070175438596491,0.6350886538214504,low
continuous,0.55,1.0,29,0.5964912280701754,0.0,0.2831283437548897,0.39473684210526316,0.043859649122807015,0.6642400772977418,low
continuous,0.7,0.0,0,0.9429824561403509,0.03070175438596491,0.05143755068735745,0.0,0.0,0.998805971739989,medium
continuous,0.7,0.0,1,0.9254385964912281,0.02631578947368421,0.05143727647370022,0.0,0.0,0.9988056975263317,medium
continuous,0.7,0.0,2,0.9385964912280702,0.03070175438596491,0.051436743587539024,0.0,0.0,0.9988051646401706,medium
continuous,0.7,0.0,3,0.9210526315789473,0.03508771929824561,0.05092967939858384,0.0,0.0,0.9982981004512154,medium
continuous,0.7,0.0,4,0.9078947368421053,0.02631578947368421,0.04459763343612411,0.0,0.0,0.9919660544887556,medium
continuous,0.7,0.0,5,0.9429824561403509,0.03508771929824561,0.051437550686335265,0.0,0.0,0.9988059717389668,medium
continuous,0.7,0.0,6,0.9035087719298246,0.039473684210526314,0.023822062307285008,0.0,0.0,0.9235463587453465,medium
continuous,0.7,0.0,7,0.9385964912280702,0.03070175438596491,0.05143755068633793,0.0,0.0,0.9988059717389695,medium
continuous,0.7,0.0,8,0.9254385964912281,0.02631578947368421,0.04227901524553579,0.0,0.0,0.9896474362981673,medium
continuous,0.7,0.0,9,0.9166666666666666,0.021929824561403508,0.05083981046361996,0.0,0.0,0.9982082315162515,medium
continuous,0.7,0.0,10,0.9254385964912281,0.021929824561403508,0.051437550686277644,0.0,0.0,0.9988059717389092,medium
continuous,0.7,0.0,11,0.9385964912280702,0.02631578947368421,0.05143755068507094,0.0,0.0,0.9988059717377025,medium
continuous,0.7,0.0,12,0.8947368421052632,0.02631578947368421,0.032080030878714805,0.0,0.0,0.9152883901739167,medium
